"Station","Longitude","Latitude","Bonus","Day","Hour_0","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23"
" RASPAIL QUINET",2.32955509720774,48.8391991671584,1,7,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0909090909090909,0,0,0,0,0.0909090909090909,0,0.0454545454545455,0.0227272727272727,0.0454545454545455,0,0,0,0.0454545454545455,0,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0
" RASPAIL QUINET",2.32955509720774,48.8391991671584,1,8,0,0,0.0454545454545455,0,0.0227272727272727,0.113636363636364,0.113636363636364,0.0909090909090909,0.0681818181818182,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0454545454545455,0.0681818181818182,0,0.0227272727272727,0,0,0.0227272727272727,0.0454545454545455
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,2,0.608695652173913,0.0434782608695652,0.130434782608696,0.130434782608696,0.130434782608696,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.304347826086957,0.739130434782609,0.652173913043478,0.478260869565217,0.347826086956522,0.260869565217391,0.173913043478261,0.130434782608696,0.130434782608696,0,0,0.217391304347826,0.260869565217391,0.260869565217391,0.347826086956522,0.0869565217391304
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,3,0,0.0869565217391304,0.130434782608696,0.173913043478261,0.173913043478261,0.173913043478261,0.130434782608696,0.173913043478261,0.391304347826087,0.956521739130435,0.782608695652174,0.91304347826087,0.91304347826087,0.652173913043478,0.739130434782609,0.652173913043478,0.782608695652174,0.695652173913043,0.782608695652174,0.565217391304348,0.826086956521739,0.956521739130435,0.869565217391304,0.91304347826087
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,4,0.956521739130435,0.956521739130435,0,0.0909090909090909,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.545454545454545,0.863636363636364,0.772727272727273,0.636363636363636,0.454545454545455,0.409090909090909,0.272727272727273,0.272727272727273,0.136363636363636,0,0,0.0454545454545455,0.272727272727273,0.181818181818182,0.0909090909090909,0
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,5,0.0454545454545455,0.181818181818182,0.136363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.136363636363636,0.772727272727273,0.909090909090909,0.772727272727273,0.636363636363636,0.772727272727273,0.909090909090909,0.952380952380952,0.761904761904762,0.523809523809524,0.238095238095238,0.142857142857143,0,0.19047619047619,0.19047619047619,0.285714285714286,0.285714285714286
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,6,0.666666666666667,0.428571428571429,0.0952380952380952,0.142857142857143,0.142857142857143,0.19047619047619,0.333333333333333,0.428571428571429,0.91304347826087,0.956521739130435,0.826086956521739,0.826086956521739,0.826086956521739,0.739130434782609,0.869565217391304,0.956521739130435,0.826086956521739,0.695652173913043,0.347826086956522,0.434782608695652,0.173913043478261,0.130434782608696,0.173913043478261,0.0434782608695652
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,7,0.173913043478261,0.347826086956522,0.521739130434783,0.739130434782609,0.956521739130435,0.956521739130435,0.956521739130435,0.91304347826087,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.782608695652174,0.739130434782609,0.91304347826087,0.652173913043478,0.652173913043478,0.652173913043478,0.652173913043478,0.260869565217391,0.434782608695652,0.652173913043478,0.826086956521739
" PORTE DE VERSAILLES",2.28712226198256,48.8321794442604,0,8,0.826086956521739,0.782608695652174,0.869565217391304,0.869565217391304,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.956521739130435,0.91304347826087,0.956521739130435,0.956521739130435,0.782608695652174,0.956521739130435,0.956521739130435,0.956521739130435,0.91304347826087,0.91304347826087,0.956521739130435,0.727272727272727,0.863636363636364,0.782608695652174,0.695652173913043
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,2,0.714285714285714,0.642857142857143,0.785714285714286,0.928571428571429,0.857142857142857,0.785714285714286,0.785714285714286,0.857142857142857,0.928571428571429,0.785714285714286,0.5,0.266666666666667,0.666666666666667,0.4,0.2,0,0,0.133333333333333,0,0.0666666666666667,0.4,0.533333333333333,0.666666666666667,0.866666666666667
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,3,0.6,0.6,0.733333333333333,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.0666666666666667,0.333333333333333,0.333333333333333,0,0.2,0.333333333333333,0.266666666666667,0,0.333333333333333,0,0.0666666666666667,0.133333333333333,0.0666666666666667,0.4,0.4
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,4,0.666666666666667,0.733333333333333,0.333333333333333,0.333333333333333,0.266666666666667,0.2,0.266666666666667,0.2,0.266666666666667,0.533333333333333,0.4,0.6,0.733333333333333,0.666666666666667,0.333333333333333,0.0666666666666667,0,0.4,0.133333333333333,0.0666666666666667,0.133333333333333,0.333333333333333,0.2,0.4
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,5,0.533333333333333,0.6,0.733333333333333,0.733333333333333,0.8,0.8,0.8,0.733333333333333,1,1,0.4,0.133333333333333,0.2,0.333333333333333,0,0.0666666666666667,0,0,0.0666666666666667,0.0666666666666667,0.466666666666667,0.266666666666667,0.0714285714285714,0.428571428571429
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,6,0.714285714285714,0.733333333333333,0.8,1,0.933333333333333,0.866666666666667,0.933333333333333,0.8,0.6,0.533333333333333,0.2,0.133333333333333,0.0666666666666667,0.333333333333333,0.0666666666666667,0,0,0.333333333333333,0.266666666666667,0.0666666666666667,0.266666666666667,0.333333333333333,0.133333333333333,0.2
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,7,0.2,0.133333333333333,0.133333333333333,0.133333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.133333333333333,0.133333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.333333333333333,0.133333333333333,0.133333333333333,0.133333333333333,0.266666666666667,0.133333333333333,0.0666666666666667,0.266666666666667,0.133333333333333,0.133333333333333,0.533333333333333,0.466666666666667
" COMPO FORMIO",2.35821834503044,48.8354057129538,0,8,0.466666666666667,0.666666666666667,0.666666666666667,0.733333333333333,0.933333333333333,0.933333333333333,0.866666666666667,0.666666666666667,0.733333333333333,0.6,0.4,0.133333333333333,0.266666666666667,0.2,0.133333333333333,0.2,0.533333333333333,0.0666666666666667,0.5,0.0666666666666667,0.333333333333333,0.8,0.8,0.6
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,2,0.0769230769230769,0.107692307692308,0.107692307692308,0.123076923076923,0.123076923076923,0.430769230769231,0.430769230769231,0.446153846153846,0.446153846153846,0.415384615384615,0.507692307692308,0.454545454545455,0.46969696969697,0.5,0.46969696969697,0.409090909090909,0.378787878787879,0.287878787878788,0.257575757575758,0.303030303030303,0.384615384615385,0.409090909090909,0.393939393939394,0.409090909090909
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,3,0.439393939393939,0.439393939393939,0.439393939393939,0.439393939393939,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.439393939393939,0.545454545454545,0.611940298507463,0.641791044776119,0.641791044776119,0.641791044776119,0.641791044776119,0.671641791044776,0.671641791044776,0.621212121212121,0.537313432835821,0.384615384615385,0.26865671641791,0.151515151515152,0.134328358208955,0.17910447761194
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,4,0.194029850746269,0.164179104477612,0.149253731343284,0.149253731343284,0.164179104477612,0.164179104477612,0.164179104477612,0.164179104477612,0.119402985074627,0.0307692307692308,0.0895522388059701,0.0597014925373134,0.0447761194029851,0.0447761194029851,0.0447761194029851,0.0298507462686567,0,0,0.0151515151515152,0.0895522388059701,0.104477611940299,0.17910447761194,0.194029850746269,0.104477611940299
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,5,0.104477611940299,0.104477611940299,0.104477611940299,0.119402985074627,0.119402985074627,0.119402985074627,0.119402985074627,0.104477611940299,0.0746268656716418,0.0303030303030303,0.0746268656716418,0.134328358208955,0.328358208955224,0.343283582089552,0.343283582089552,0.313432835820896,0.298507462686567,0.283582089552239,0.257575757575758,0.166666666666667,0.0757575757575758,0.0746268656716418,0.0746268656716418,0.0298507462686567
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,6,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0,0.0746268656716418,0.0746268656716418,0.298507462686567,0.283582089552239,0.328358208955224,0.328358208955224,0.343283582089552,0.298507462686567,0.253731343283582,0.2,0.121212121212121,0.149253731343284,0.134328358208955,0.0746268656716418,0.0597014925373134
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,7,0.0597014925373134,0.0746268656716418,0.0746268656716418,0.0746268656716418,0.0298507462686567,0.0298507462686567,0.0447761194029851,0.0447761194029851,0.0447761194029851,0.0447761194029851,0.0597014925373134,0.151515151515152,0.17910447761194,0.208955223880597,0.17910447761194,0.238805970149254,0.194029850746269,0.134328358208955,0.119402985074627,0.0597014925373134,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284
" STADE GEORGES CARPENTIER",2.36681968214097,48.8204951880497,1,8,0.0149253731343284,0.0149253731343284,0.0298507462686567,0.0447761194029851,0.0447761194029851,0.0597014925373134,0.0597014925373134,0.0298507462686567,0.0298507462686567,0.0298507462686567,0.0746268656716418,0.0447761194029851,0.0597014925373134,0.0149253731343284,0,0.0149253731343284,0.0895522388059701,0.0149253731343284,0.0149253731343284,0.0298507462686567,0.0149253731343284,0.0151515151515152,0.0298507462686567,0.0149253731343284
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,2,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.608695652173913,0.5,0.291666666666667,0.28,0.12,0.16,0.08,0.08,0.04,0.04,0.04,0.08,0.12,0.08,0.04
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,3,0.04,0.04,0.04,0.04,0.04,0.32,0.32,0.32,0.28,0.24,0.08,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.12,0.04,0.04,0.04
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,4,0.04,0.04,0.56,0.56,0.56,0.56,0.56,0.56,0.48,0.44,0.32,0.36,0.32,0.32,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,5,0.12,0.12,0.12,0.12,0.12,0.48,0.48,0.48,0.44,0.36,0.2,0.2,0.0434782608695652,0,0,0,0,0,0,0.0434782608695652,0,0,0,0
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,6,0,0,0,0.0434782608695652,0.0434782608695652,0.304347826086957,0.260869565217391,0.260869565217391,0.217391304347826,0.173913043478261,0.130434782608696,0.0434782608695652,0,0,0,0,0,0,0,0.04,0.08,0.08,0.04,0.04
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,7,0.08,0.08,0.08,0.08,0.08,0.08,0.04,0.04,0.04,0,0,0,0,0,0.08,0.04,0,0,0.04,0,0,0.04,0,0
" LE VAU BERTEAUX",2.41103061245363,48.8680343904319,1,8,0,0,0,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.04,0.04,0
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,2,0.0923076923076923,0.123076923076923,0.107692307692308,0.123076923076923,0.107692307692308,0.107692307692308,0.107692307692308,0.107692307692308,0.0923076923076923,0.215384615384615,0.523076923076923,0.553846153846154,0.6,0.8,0.861538461538462,0.969230769230769,0.984615384615385,0.90625,0.765625,0.6,0.369230769230769,0.2,0.123076923076923,0.0769230769230769
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,3,0.0769230769230769,0.0461538461538462,0.0461538461538462,0.0461538461538462,0.0615384615384615,0.0615384615384615,0.0615384615384615,0.0615384615384615,0.0769230769230769,0.215384615384615,0.569230769230769,0.892307692307692,1,0.876923076923077,0.846153846153846,0.907692307692308,0.969230769230769,0.969230769230769,0.676923076923077,0.307692307692308,0.0923076923076923,0.0769230769230769,0.0923076923076923,0.0615384615384615
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,4,0.0307692307692308,0.0461538461538462,0.0461538461538462,0.0615384615384615,0.0615384615384615,0.0615384615384615,0.0615384615384615,0.0461538461538462,0.0769230769230769,0.153846153846154,0.507692307692308,0.723076923076923,0.723076923076923,0.65625,0.78125,0.953846153846154,0.938461538461538,0.876923076923077,0.692307692307692,0.553846153846154,0.40625,0.415384615384615,0.276923076923077,0.230769230769231
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,5,0.153846153846154,0.2,0.2,0.184615384615385,0.184615384615385,0.184615384615385,0.184615384615385,0.169230769230769,0.2,0.323076923076923,0.646153846153846,0.707692307692308,0.723076923076923,0.723076923076923,0.753846153846154,0.861538461538462,0.861538461538462,0.815384615384615,0.723076923076923,0.546875,0.415384615384615,0.323076923076923,0.0923076923076923,0.107692307692308
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,6,0.107692307692308,0.0923076923076923,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.203125,0.507692307692308,0.630769230769231,0.769230769230769,0.769230769230769,0.784615384615385,0.784615384615385,0.8,0.830769230769231,0.707692307692308,0.430769230769231,0.276923076923077,0.323076923076923,0.353846153846154,0.307692307692308
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,7,0.369230769230769,0.323076923076923,0.323076923076923,0.169230769230769,0.123076923076923,0.0923076923076923,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0.276923076923077,0.4,0.246153846153846,0.323076923076923,0.246153846153846,0.1875,0.09375,0.0461538461538462,0.0769230769230769,0.0769230769230769,0.123076923076923,0.169230769230769,0.0769230769230769
" MUSÉE D'ORSAY",2.32580902462503,48.859710104435,0,8,0.0461538461538462,0.0461538461538462,0.0307692307692308,0.0461538461538462,0.0769230769230769,0.0461538461538462,0.0461538461538462,0.0461538461538462,0.0461538461538462,0.0923076923076923,0.169230769230769,0.4,0.446153846153846,0.523076923076923,0.523076923076923,0.6,0.892307692307692,0.907692307692308,0.75,0.444444444444444,0.359375,0.338461538461538,0.246153846153846,0.292307692307692
" GARE DE LYON",2.3726498446286,48.8455150897939,0,2,0,0,0.0172413793103448,0.0517241379310345,0.0344827586206897,0.0862068965517241,0.206896551724138,0.448275862068966,0.766666666666667,0.833333333333333,0.95,1,0.85,0.816666666666667,0.766666666666667,0.916666666666667,0.9,0.983333333333333,0.65,0.258620689655172,0.0847457627118644,0.0338983050847458,0.05,0.0833333333333333
" GARE DE LYON",2.3726498446286,48.8455150897939,0,3,0,0.05,0.0833333333333333,0.0833333333333333,0.0666666666666667,0.0833333333333333,0.0833333333333333,0.25,0.683333333333333,0.916666666666667,0.683333333333333,0.610169491525424,0.683333333333333,0.816666666666667,0.683333333333333,0.766666666666667,0.883333333333333,0.983050847457627,0.932203389830508,0.661016949152542,0.203389830508475,0.135593220338983,0.0508474576271186,0.0338983050847458
" GARE DE LYON",2.3726498446286,48.8455150897939,0,4,0.0169491525423729,0.0338983050847458,0.0338983050847458,0.0338983050847458,0.0169491525423729,0.0169491525423729,0.0508474576271186,0.288135593220339,0.983333333333333,0.983333333333333,0.915254237288136,0.542372881355932,0.610169491525424,0.677966101694915,0.745762711864407,0.949152542372881,0.864406779661017,0.983050847457627,0.677966101694915,0.23728813559322,0.0677966101694915,0.101694915254237,0.0517241379310345,0
" GARE DE LYON",2.3726498446286,48.8455150897939,0,5,0,0.0338983050847458,0.0169491525423729,0.169491525423729,0.169491525423729,0.169491525423729,0.271186440677966,0.474576271186441,1,0.983333333333333,0.933333333333333,0.816666666666667,0.9,0.983333333333333,0.983333333333333,0.983333333333333,0.949152542372881,0.983333333333333,0.847457627118644,0.830508474576271,0.525423728813559,0.728813559322034,0.610169491525424,0.627118644067797
" GARE DE LYON",2.3726498446286,48.8455150897939,0,6,0.542372881355932,0.559322033898305,0.474576271186441,0.0338983050847458,0.0847457627118644,0.0677966101694915,0.338983050847458,0.661016949152542,1,1,0.711864406779661,0.745762711864407,0.779661016949153,0.711864406779661,0.542372881355932,0.966101694915254,1,1,0.896551724137931,0.88135593220339,0.813559322033898,0.898305084745763,0.966101694915254,1
" GARE DE LYON",2.3726498446286,48.8455150897939,0,7,0.983050847457627,0.915254237288136,0.983050847457627,0.88135593220339,0.830508474576271,0.677966101694915,0.322033898305085,0.593220338983051,0.949152542372881,1,0.966666666666667,0.666666666666667,0.916666666666667,1,0.933333333333333,1,0.833333333333333,1,0.983050847457627,1,0.933333333333333,0.9,0.866666666666667,0.733333333333333
" GARE DE LYON",2.3726498446286,48.8455150897939,0,8,0.733333333333333,0.783333333333333,0.633333333333333,0.559322033898305,0.616666666666667,0.5,0.416666666666667,0.566666666666667,0.7,0.816666666666667,0.85,1,0.95,0.95,0.966666666666667,0.796610169491525,0.95,0.85,0.783333333333333,0.4,0.133333333333333,0,0,0.0166666666666667
" PAU CASALS",2.3772632368774,48.831244968449,0,2,0.0689655172413793,0.0689655172413793,0.103448275862069,0.0689655172413793,0.0344827586206897,0.0689655172413793,0.0344827586206897,0.0689655172413793,0.379310344827586,0.714285714285714,0.96551724137931,1,1,1,1,1,1,0.857142857142857,0.758620689655172,0.0689655172413793,0.586206896551724,0.275862068965517,0.344827586206897,0.172413793103448
" PAU CASALS",2.3772632368774,48.831244968449,0,3,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.103448275862069,0.103448275862069,0.0689655172413793,0.137931034482759,0.241379310344828,0.517241379310345,0.96551724137931,1,0.586206896551724,0.689655172413793,0.758620689655172,0.689655172413793,0.862068965517241,0.827586206896552,0.793103448275862,0.413793103448276,0.103448275862069,0.0344827586206897,0.241379310344828,0.103448275862069,0
" PAU CASALS",2.3772632368774,48.831244968449,0,4,0,0,0,0,0,0,0.0689655172413793,0.172413793103448,0.344827586206897,0.96551724137931,0.655172413793103,1,0.214285714285714,0.655172413793103,0.931034482758621,0.896551724137931,0.931034482758621,0.793103448275862,0.482758620689655,0,0,0,0.103448275862069,0
" PAU CASALS",2.3772632368774,48.831244968449,0,5,0,0,0,0,0,0,0.0344827586206897,0.103448275862069,0.206896551724138,1,1,0.896551724137931,0.758620689655172,0.862068965517241,0.892857142857143,0.96551724137931,0.827586206896552,0.758620689655172,0.103448275862069,0.310344827586207,0.103448275862069,0.103448275862069,0.206896551724138,0
" PAU CASALS",2.3772632368774,48.831244968449,0,6,0.172413793103448,0,0,0,0,0,0.0344827586206897,0.206896551724138,0.413793103448276,1,1,0.724137931034483,0.310344827586207,0.482758620689655,0.586206896551724,0.551724137931034,0.448275862068966,0.103448275862069,0.103448275862069,0.103448275862069,0.0689655172413793,0.137931034482759,0.241379310344828,0.0344827586206897
" PAU CASALS",2.3772632368774,48.831244968449,0,7,0.103448275862069,0,0,0.0344827586206897,0,0,0,0.0689655172413793,0.103448275862069,0.241379310344828,0.517241379310345,0.655172413793103,0.862068965517241,0.793103448275862,1,1,0.96551724137931,1,0.896551724137931,0.25,0.964285714285714,0.964285714285714,1,0.655172413793103
" PAU CASALS",2.3772632368774,48.831244968449,0,8,0.241379310344828,0.137931034482759,0.103448275862069,0.137931034482759,0.172413793103448,0.206896551724138,0.241379310344828,0.137931034482759,0.137931034482759,0.206896551724138,0.448275862068966,0.482758620689655,0.5,0.321428571428571,0.464285714285714,1,1,1,1,1,0.851851851851852,0.571428571428571,0.142857142857143,0.178571428571429
" MESSINE",2.31546549458492,48.8754572002448,0,2,0.538461538461538,0.538461538461538,0.461538461538462,0.461538461538462,0.384615384615385,0.461538461538462,0.461538461538462,0.538461538461538,0.538461538461538,1,1,1,0.75,0.166666666666667,0.583333333333333,1,0.666666666666667,0.416666666666667,0.153846153846154,0.0769230769230769,0.0769230769230769,0,0,0
" MESSINE",2.31546549458492,48.8754572002448,0,3,0,0,0,0,0,0,0,0,0.0769230769230769,0.307692307692308,0.384615384615385,1,0.692307692307692,0.846153846153846,0.538461538461538,1,0.923076923076923,0.384615384615385,0.153846153846154,0,0.0769230769230769,0.0769230769230769,0,0.0769230769230769
" MESSINE",2.31546549458492,48.8754572002448,0,4,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.307692307692308,0.384615384615385,1,0.846153846153846,0.923076923076923,0.461538461538462,0.0769230769230769,0.153846153846154,0.230769230769231,0.153846153846154,0.153846153846154,0,0,0.153846153846154,0.0769230769230769,0.0769230769230769,0.0769230769230769
" MESSINE",2.31546549458492,48.8754572002448,0,5,0.0769230769230769,0,0,0,0,0,0,0,0.307692307692308,0.846153846153846,0.923076923076923,0.923076923076923,0.615384615384615,0.384615384615385,0.0769230769230769,0.416666666666667,0.416666666666667,0.333333333333333,0.384615384615385,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769
" MESSINE",2.31546549458492,48.8754572002448,0,6,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0769230769230769,0.153846153846154,0.153846153846154,0.153846153846154,0.230769230769231,0.0769230769230769,1,1,1,1,0.923076923076923,0.769230769230769,0.615384615384615,0.461538461538462,0.692307692307692,0.307692307692308,0.0769230769230769,0,0,0,0
" MESSINE",2.31546549458492,48.8754572002448,0,7,0,0,0.153846153846154,0.230769230769231,0.153846153846154,0,0,0.0769230769230769,0,0,0,0.153846153846154,0,0.153846153846154,0,0,0,0,0.153846153846154,0.0769230769230769,0.538461538461538,0.461538461538462,0.846153846153846,0.692307692307692
" MESSINE",2.31546549458492,48.8754572002448,0,8,0.692307692307692,0.461538461538462,0.307692307692308,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.230769230769231,0.307692307692308,0.230769230769231,0.384615384615385,0.0769230769230769,0.0769230769230769,0.307692307692308,0.384615384615385,0,0.0769230769230769,0.153846153846154,0.230769230769231,0.153846153846154,0.0769230769230769,0.230769230769231,0.384615384615385,0.538461538461538
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,2,0.44,0.38,0.38,0.38,0.38,0.38,0.38,0.36,0.5,0.98,0.98,0.96,1,1,0.96,0.96,0.979591836734694,0.98,0.94,0.24,0.14,0.06,0.04,0.02
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.18,0.9,0.98,0.98,0.92,1,0.94,0.938775510204082,1,0.520833333333333,0.5,0.12,0.06,0.06,0.02,0.02
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.18,0.877551020408163,0.94,0.88,0.94,1,0.9,0.94,1,1,0.54,0,0.0408163265306122,0.04,0.04,0.04
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,5,0.02,0.02,0.02,0.04,0.04,0.04,0.06,0.1,0.38,1,1,0.98,1,0.9,0.84,0.88,0.92,0.9,0.92,0.56,0.26,0.08,0.04,0.02
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,6,0.02,0.08,0.04,0.02,0.02,0.04,0.06,0.04,0.24,1,0.98,0.94,0.98,0.88,0.64,0.591836734693878,0.693877551020408,0.897959183673469,0.63265306122449,0.583333333333333,0.183673469387755,0.02,0.06,0.02
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,7,0.02,0.02,0.06,0.08,0.16,0.24,0.34,0.36,0.42,0.52,0.8,1,0.86,0.68,0.92,0.94,0.68,0.86,0.74,0.72,0.54,0.52,0.4,0.34
" AQUABOULEVARD",2.27663033405161,48.8332198230209,0,8,0.32,0.2,0.18,0.12,0.24,0.26,0.42,0.46,0.52,0.7,1,1,1,0.979591836734694,1,0.98,0.7,0.58,0.469387755102041,0.425531914893617,0.51063829787234,0.3125,0.18,0.18
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,2,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.458333333333333,0.5,0.416666666666667,0.333333333333333,0,0,0,0.0833333333333333,0,0,0.0416666666666667,0,0,0,0.0833333333333333,0,0,0.0833333333333333,0
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,3,0,0.0416666666666667,0.166666666666667,0.166666666666667,1,1,0.916666666666667,0.916666666666667,0.875,0.625,0.25,0,0,0.125,0,0,0,0.0416666666666667,0,0.0416666666666667,0,0.125,0.0833333333333333,0
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,4,0,0.166666666666667,0.0833333333333333,0.125,0.916666666666667,0.875,0.916666666666667,0.833333333333333,0.75,0.208333333333333,0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0,0,0,0,0.125,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.25
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,5,0.125,0,0.0416666666666667,0,0.625,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.291666666666667,0.125,0.5,0.25,0.0833333333333333,0,0,0,0,0,0.0833333333333333,0.125,0.0416666666666667,0,0
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,6,0.0416666666666667,0,0.583333333333333,0.625,0.541666666666667,0.5,0.541666666666667,0.5,0.416666666666667,0.208333333333333,0,0,0.0416666666666667,0.0416666666666667,0,0,0,0.0416666666666667,0,0,0.125,0,0.0416666666666667,0
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,7,0,0,0,0,0,0,0,0,0.416666666666667,0.458333333333333,0.125,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.166666666666667,0,0.0416666666666667,0
" GAMBETTA GATINES",2.39781447530757,48.8653941647232,1,8,0.0833333333333333,0,0,0.125,0.0416666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0416666666666667,0,0.0416666666666667,0.125,0,0.0416666666666667,0,0
" LOUVRE / COQUILLERE",2.34260946382472,48.8635805065176,0,2,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.136363636363636,0.181818181818182,0.181818181818182,0.409090909090909,0.5,0.636363636363636,0.954545454545455,0.954545454545455,1,1,1,1,0.590909090909091,0.5,0.181818181818182,0.0454545454545455,0
" LOUVRE / COQUILLERE",2.34260946382472,48.8635805065176,0,3,0,0,0,0,0,0,0,0,0.0454545454545455,0.136363636363636,0.272727272727273,0.318181818181818,0.454545454545455,0.727272727272727,0.590909090909091,0.636363636363636,0.636363636363636,0.5,0.818181818181818,0.909090909090909,0.863636363636364,0.909090909090909,0.909090909090909,0.636363636363636
" LOUVRE / COQUILLERE",2.34260946382472,48.8635805065176,0,4,0.272727272727273,0,0,0,0,0,0,0,0.0454545454545455,0,0.409090909090909,0.863636363636364,1,1,1,1,1,0.954545454545455,1,1,1,0.954545454545455,0.909090909090909,0.636363636363636
